link;preco;valid_preco;modelo;anomodelo;quilometragem
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-unique-12v-flex-4p-manual/4-portas/2018-2019/37091692?pos=g37091692g:&np=27;44,9;1;1.0 UNIQUE 12V FLEX 4P MANUAL;2018/2019;74000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-vision-manual/4-portas/2020-2021/37096501?pos=h37096501g:&np=27;60,99;1;1.0 12V FLEX VISION MANUAL;2020/2021;12000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-12v-flex-4p-manual/3-portas/2013/37098171?pos=i37098171g:&np=27;38,9;1;1.0 COMFORT 12V FLEX 4P MANUAL;2013/2013;120000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-16v-flex-vision-automatico/4-portas/2021-2022/37102838?pos=j37102838g:&np=27;78,99;1;1.6 16V FLEX VISION AUTOMÁTICO;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-16v-flex-4p-manual/0-portas/2013-2014/37102305?pos=k37102305a:&np=27;41,0;1;1.6 COMFORT 16V FLEX 4P MANUAL;2013/2014;120000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-16v-flex-4p-manual/4-portas/2013/37103240?pos=l37103240g:&np=27;38,899;1;1.6 COMFORT 16V FLEX 4P MANUAL;2013/2013;82000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-style-12v-flex-4p-manual/4-portas/2013-2014/37107685?pos=m37107685m:&np=27;39,9;1;1.0 COMFORT STYLE 12V FLEX 4P MANUAL;2013/2014;70154 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-12v-flex-4p-manual/4-portas/2016/37109822?pos=n37109822m:&np=27;45,89;1;1.0 COMFORT 12V FLEX 4P MANUAL;2016/2016;57000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-12v-flex-4p-manual/4-portas/2016-2017/37111333?pos=o37111333g:&np=27;47,99;1;1.0 COMFORT 12V FLEX 4P MANUAL;2016/2017;42000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2021-2022/37111524?pos=p37111524m:&np=27;58,99;1;1.0 12V FLEX SENSE MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-16v-flex-vision-automatico/4-portas/2020/37113354?pos=q37113354g:&np=27;68,9;1;1.6 16V FLEX VISION AUTOMÁTICO;2020/2020;13000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/4-portas/2013-2014/37114277?pos=r37114277a:&np=27;36,99;1;1.0 COMFORT PLUS 12V FLEX 4P MANUAL;2013/2014;72000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2021-2022/37115529?pos=s37115529g:&np=27;59,9;1;1.0 12V FLEX SENSE MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-vision-manual/4-portas/2021-2022/37115542?pos=t37115542g:&np=27;62,9;1;1.0 12V FLEX VISION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-16v-flex-vision-manual/4-portas/2021-2022/37115565?pos=u37115565g:&np=27;72,9;1;1.6 16V FLEX VISION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-tgdi-flex-evolution-automatico/4-portas/2021-2022/37115558?pos=v37115558g:&np=27;80,9;1;1.0 TGDI FLEX EVOLUTION AUTOMÁTICO;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-16v-flex-vision-automatico/4-portas/2021-2022/37115593?pos=w37115593g:&np=27;77,9;1;1.6 16V FLEX VISION AUTOMÁTICO;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/4-portas/2015-2016/37118236?pos=x37118236g:&np=27;36,0;1;1.0 COMFORT PLUS 12V FLEX 4P MANUAL;2015/2016;66600 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-12v-flex-4p-manual/0-portas/2015/37118477?pos=a37118477a:&np=28;37,4;1;1.0 COMFORT 12V FLEX 4P MANUAL;2015/2015;70000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2019-2020/37121757?pos=b37121757g:&np=28;55,9;1;1.0 12V FLEX SENSE MANUAL;2019/2020;21759 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/3-portas/2015/37121843?pos=c37121843g:&np=28;41,9;1;1.0 COMFORT PLUS 12V FLEX 4P MANUAL;2015/2015;43000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-vision-manual/4-portas/2019-2020/37123632?pos=d37123632m:&np=28;56,99;1;1.0 12V FLEX VISION MANUAL;2019/2020;46000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-plus-16v-flex-4p-automatico/4-portas/2019/37125285?pos=e37125285g:&np=28;64,99;1;1.6 COMFORT PLUS 16V FLEX 4P AUTOMÁTICO;2019/2019;37000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-12v-flex-4p-manual/4-portas/2016-2017/37125416?pos=f37125416m:&np=28;40,9;1;1.0 COMFORT 12V FLEX 4P MANUAL;2016/2017;100285 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/4-portas/2019/37125759?pos=g37125759m:&np=28;59,99;1;1.0 COMFORT PLUS 12V FLEX 4P MANUAL;2019/2019;21439 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-style-16v-flex-4p-automatico/4-portas/2017/37126532?pos=h37126532g:&np=28;53,9;1;1.6 COMFORT STYLE 16V FLEX 4P AUTOMÁTICO;2017/2017;94652 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2020-2021/35272711?pos=i35272711g:&np=28;56,88;1;1.0 12V FLEX SENSE MANUAL;2020/2021;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2020-2021/35272700?pos=j35272700g:&np=28;56,88;1;1.0 12V FLEX SENSE MANUAL;2020/2021;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2020-2021/35272801?pos=k35272801g:&np=28;56,88;1;1.0 12V FLEX SENSE MANUAL;2020/2021;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/4-portas/2019/37136740?pos=l37136740g:&np=28;51,9;1;1.0 COMFORT PLUS 12V FLEX 4P MANUAL;2019/2019;60715 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-vision-manual/4-portas/2021-2022/37138181?pos=m37138181g:&np=28;62,88;1;1.0 12V FLEX VISION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-vision-manual/4-portas/2021-2022/37138183?pos=n37138183g:&np=28;62,88;1;1.0 12V FLEX VISION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-vision-manual/4-portas/2021-2022/37138185?pos=o37138185g:&np=28;62,88;1;1.0 12V FLEX VISION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-unique-12v-flex-4p-manual/4-portas/2019/37139859?pos=p37139859a:&np=28;47,5;1;1.0 UNIQUE 12V FLEX 4P MANUAL;2019/2019;40527 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/4-portas/2018-2019/37141973?pos=q37141973m:&np=28;52,99;1;1.0 COMFORT PLUS 12V FLEX 4P MANUAL;2018/2019;48617 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/4-portas/2018-2019/37142112?pos=r37142112m:&np=28;52,99;1;1.0 COMFORT PLUS 12V FLEX 4P MANUAL;2018/2019;48617 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/4-portas/2018-2019/37142385?pos=s37142385m:&np=28;52,99;1;1.0 COMFORT PLUS 12V FLEX 4P MANUAL;2018/2019;48617 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-12v-flex-4p-manual/4-portas/2015-2016/36803451?pos=t36803451g:&np=28;42,9;1;1.0 COMFORT 12V FLEX 4P MANUAL;2015/2016;71477 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-unique-12v-flex-4p-manual/4-portas/2019/37144435?pos=u37144435g:&np=28;50,49;1;1.0 UNIQUE 12V FLEX 4P MANUAL;2019/2019;23000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-premium-16v-flex-4p-automatico/4-portas/2017/37146694?pos=v37146694g:&np=28;63,9;1;1.6 PREMIUM 16V FLEX 4P AUTOMÁTICO;2017/2017;40000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-style-16v-flex-4p-manual/4-portas/2016/37152949?pos=w37152949g:&np=28;54,89;1;1.6 COMFORT STYLE 16V FLEX 4P MANUAL;2016/2016;11219 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/4-portas/2017/37153600?pos=x37153600m:&np=28;46,0;1;1.0 COMFORT PLUS 12V FLEX 4P MANUAL;2017/2017;44693 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-style-16v-flex-4p-automatico/4-portas/2013/37153709?pos=a37153709m:&np=29;40,6;1;1.6 COMFORT STYLE 16V FLEX 4P AUTOMÁTICO;2013/2013;88430 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-12v-flex-4p-manual/4-portas/2017/37153762?pos=b37153762m:&np=29;47,6;1;1.0 COMFORT 12V FLEX 4P MANUAL;2017/2017;37817 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-12v-flex-4p-manual/4-portas/2016/37154008?pos=c37154008m:&np=29;44,9;1;1.0 COMFORT 12V FLEX 4P MANUAL;2016/2016;63512 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-plus-16v-flex-4p-automatico/4-portas/2015/37154225?pos=d37154225m:&np=29;51,4;1;1.6 COMFORT PLUS 16V FLEX 4P AUTOMÁTICO;2015/2015;27576 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/4-portas/2016-2017/37154315?pos=e37154315m:&np=29;45,4;1;1.0 COMFORT PLUS 12V FLEX 4P MANUAL;2016/2017;68850 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-plus-16v-flex-4p-manual/4-portas/2016-2017/37154887?pos=f37154887m:&np=29;53,9;1;1.6 COMFORT PLUS 16V FLEX 4P MANUAL;2016/2017;13380 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-unique-12v-flex-4p-manual/4-portas/2018-2019/37159075?pos=g37159075g:&np=29;48,9;1;1.0 UNIQUE 12V FLEX 4P MANUAL;2018/2019;38000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-12v-flex-4p-manual/4-portas/2015/37159092?pos=h37159092g:&np=29;49,9;1;1.0 COMFORT 12V FLEX 4P MANUAL;2015/2015;61400 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-unique-12v-flex-4p-manual/4-portas/2019/37159601?pos=i37159601g:&np=29;53,87;1;1.0 UNIQUE 12V FLEX 4P MANUAL;2019/2019;50141 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-plus-16v-flex-4p-manual/4-portas/2016/37160374?pos=j37160374g:&np=29;43,99;1;1.6 COMFORT PLUS 16V FLEX 4P MANUAL;2016/2016;142000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-unique-12v-flex-4p-manual/4-portas/2019/37164120?pos=k37164120a:&np=29;49,9;1;1.0 UNIQUE 12V FLEX 4P MANUAL;2019/2019;53800 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-plus-16v-flex-4p-manual/4-portas/2014-2015/37164928?pos=l37164928m:&np=29;47,99;1;1.6 COMFORT PLUS 16V FLEX 4P MANUAL;2014/2015;38700 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-12v-flex-4p-manual/4-portas/2013-2014/37170799?pos=m37170799m:&np=29;38,9;1;1.0 COMFORT 12V FLEX 4P MANUAL;2013/2014;75302 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/4-portas/2014-2015/37174503?pos=n37174503m:&np=29;42,9;1;1.0 COMFORT PLUS 12V FLEX 4P MANUAL;2014/2015;74000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-style-16v-flex-4p-manual/4-portas/2015/37176155?pos=o37176155m:&np=29;44,89;1;1.6 COMFORT STYLE 16V FLEX 4P MANUAL;2015/2015;82000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-16v-flex-4p-manual/4-portas/2013-2014/37177092?pos=p37177092g:&np=29;38,0;1;1.6 COMFORT 16V FLEX 4P MANUAL;2013/2014;113 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-vision-manual/4-portas/2019-2020/37178170?pos=q37178170g:&np=29;57,99;1;1.0 12V FLEX VISION MANUAL;2019/2020;14000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-evolution-manual/4-portas/2021-2022/37181069?pos=r37181069m:&np=29;66,49;1;1.0 12V FLEX EVOLUTION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-evolution-manual/4-portas/2021-2022/37181155?pos=s37181155m:&np=29;67,99;1;1.0 12V FLEX EVOLUTION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-tgdi-flex-evolution-automatico/4-portas/2021-2022/37181176?pos=t37181176m:&np=29;80,99;1;1.0 TGDI FLEX EVOLUTION AUTOMÁTICO;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-premium-16v-flex-4p-automatico/3-portas/2013/37182152?pos=u37182152g:&np=29;49,99;1;1.6 PREMIUM 16V FLEX 4P AUTOMÁTICO;2013/2013;47545 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-tgdi-flex-diamond-automatico/4-portas/2021-2022/37182853?pos=v37182853m:&np=29;85,49;1;1.0 TGDI FLEX DIAMOND AUTOMÁTICO;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-12v-flex-4p-manual/4-portas/2017-2018/37183559?pos=w37183559m:&np=29;45,99;1;1.0 COMFORT 12V FLEX 4P MANUAL;2017/2018;55600 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-12v-flex-4p-manual/3-portas/2015/37183718?pos=x37183718m:&np=29;42,9;1;1.0 COMFORT 12V FLEX 4P MANUAL;2015/2015;74700 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-16v-flex-vision-automatico/4-portas/2021-2022/37184019?pos=a37184019m:&np=30;78,99;1;1.6 16V FLEX VISION AUTOMÁTICO;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2021-2022/37184036?pos=b37184036m:&np=30;58,99;1;1.0 12V FLEX SENSE MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2021-2022/37184045?pos=c37184045m:&np=30;58,99;1;1.0 12V FLEX SENSE MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2021-2022/37184053?pos=d37184053m:&np=30;58,99;1;1.0 12V FLEX SENSE MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2021-2022/37184065?pos=e37184065m:&np=30;58,99;1;1.0 12V FLEX SENSE MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2021-2022/37184073?pos=f37184073m:&np=30;58,99;1;1.0 12V FLEX SENSE MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-vision-manual/4-portas/2021-2022/37184108?pos=g37184108m:&np=30;59,99;1;1.0 12V FLEX VISION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-tgdi-flex-diamond-automatico/4-portas/2021-2022/37184141?pos=h37184141m:&np=30;85,49;1;1.0 TGDI FLEX DIAMOND AUTOMÁTICO;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-tgdi-flex-evolution-automatico/4-portas/2021-2022/37184148?pos=i37184148m:&np=30;80,99;1;1.0 TGDI FLEX EVOLUTION AUTOMÁTICO;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-16v-flex-vision-manual/4-portas/2021-2022/37184172?pos=j37184172m:&np=30;72,99;1;1.6 16V FLEX VISION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-tgdi-flex-sport-automatico/4-portas/2021-2022/37184161?pos=k37184161m:&np=30;84,99;1;1.0 TGDI FLEX SPORT AUTOMÁTICO;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-16v-flex-vision-automatico/4-portas/2021-2022/37184179?pos=l37184179m:&np=30;77,99;1;1.6 16V FLEX VISION AUTOMÁTICO;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-16v-flex-vision-automatico/4-portas/2021-2022/37184194?pos=m37184194m:&np=30;77,99;1;1.6 16V FLEX VISION AUTOMÁTICO;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-16v-flex-vision-manual/4-portas/2021-2022/37184200?pos=n37184200m:&np=30;72,99;1;1.6 16V FLEX VISION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2021/37185168?pos=o37185168g:&np=30;64,9;1;1.0 12V FLEX SENSE MANUAL;2021/2021;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/4-portas/2017-2018/37187101?pos=p37187101m:&np=30;48,99;1;1.0 COMFORT PLUS 12V FLEX 4P MANUAL;2017/2018;35000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-unique-12v-flex-4p-manual/4-portas/2018-2019/37187176?pos=q37187176a:&np=30;47,8;1;1.0 UNIQUE 12V FLEX 4P MANUAL;2018/2019;34000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-style-12v-flex-4p-manual/4-portas/2013-2014/37194618?pos=r37194618g:&np=30;42,9;1;1.0 COMFORT STYLE 12V FLEX 4P MANUAL;2013/2014;69000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-vision-manual/4-portas/2021-2022/37196389?pos=s37196389g:&np=30;61,9;1;1.0 12V FLEX VISION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-16v-flex-4p-manual/4-portas/2013/37197083?pos=t37197083g:&np=30;44,9;1;1.6 COMFORT 16V FLEX 4P MANUAL;2013/2013;89430 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-12v-flex-4p-manual/4-portas/2016/37197597?pos=u37197597g:&np=30;45,99;1;1.0 COMFORT 12V FLEX 4P MANUAL;2016/2016;82682 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-12v-flex-4p-manual/4-portas/2016/37200457?pos=v37200457g:&np=30;49,9;1;1.0 COMFORT 12V FLEX 4P MANUAL;2016/2016;55511 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/3-portas/2016/37202925?pos=w37202925g:&np=30;44,9;1;1.0 COMFORT PLUS 12V FLEX 4P MANUAL;2016/2016;70000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-plus-16v-flex-4p-automatico/4-portas/2014-2015/37203227?pos=x37203227g:&np=30;45,88;1;1.6 COMFORT PLUS 16V FLEX 4P AUTOMÁTICO;2014/2015;96158 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-unique-12v-flex-4p-manual/4-portas/2019/37205089?pos=a37205089a:&np=31;45,8;1;1.0 UNIQUE 12V FLEX 4P MANUAL;2019/2019;38000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-tgdi-flex-evolution-automatico/4-portas/2021-2022/37206890?pos=b37206890g:&np=31;83,99;1;1.0 TGDI FLEX EVOLUTION AUTOMÁTICO;2021/2022;100 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-tgdi-flex-evolution-automatico/4-portas/2021-2022/37206888?pos=c37206888g:&np=31;83,99;1;1.0 TGDI FLEX EVOLUTION AUTOMÁTICO;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/4-portas/2016-2017/37207142?pos=d37207142g:&np=31;43,99;1;1.0 COMFORT PLUS 12V FLEX 4P MANUAL;2016/2017;47000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-evolution-manual/4-portas/2020/37207664?pos=e37207664m:&np=31;58,99;1;1.0 12V FLEX EVOLUTION MANUAL;2020/2020;35660 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/4-portas/2016/37213449?pos=f37213449g:&np=31;44,99;1;1.0 COMFORT PLUS 12V FLEX 4P MANUAL;2016/2016;40569 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-plus-16v-flex-4p-manual/4-portas/2014/37213633?pos=g37213633a:&np=31;41,9;1;1.6 COMFORT PLUS 16V FLEX 4P MANUAL;2014/2014;54800 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/4-portas/2015/35472031?pos=h35472031a:&np=31;45,2;1;1.0 COMFORT PLUS 12V FLEX 4P MANUAL;2015/2015;44100 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-evolution-manual/4-portas/2021-2022/37216886?pos=i37216886m:&np=31;66,49;1;1.0 12V FLEX EVOLUTION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-evolution-manual/4-portas/2021-2022/37216879?pos=j37216879m:&np=31;66,49;1;1.0 12V FLEX EVOLUTION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-vision-manual/4-portas/2021-2022/37216909?pos=k37216909m:&np=31;63,49;1;1.0 12V FLEX VISION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-vision-manual/4-portas/2021-2022/37216915?pos=l37216915m:&np=31;63,49;1;1.0 12V FLEX VISION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-tgdi-flex-diamond-automatico/4-portas/2021-2022/37216922?pos=m37216922m:&np=31;80,99;1;1.0 TGDI FLEX DIAMOND AUTOMÁTICO;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/4-portas/2018/37219622?pos=n37219622g:&np=31;51,9;1;1.0 COMFORT PLUS 12V FLEX 4P MANUAL;2018/2018;41000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/0-portas/2016/37213486?pos=o37213486a:&np=31;39,5;1;1.0 COMFORT PLUS 12V FLEX 4P MANUAL;2016/2016;130000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-12v-flex-4p-manual/4-portas/2017/37220865?pos=p37220865g:&np=31;43,8;1;1.0 COMFORT 12V FLEX 4P MANUAL;2017/2017;69000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-12v-flex-4p-manual/4-portas/2018/37221008?pos=q37221008g:&np=31;46,0;1;1.0 COMFORT 12V FLEX 4P MANUAL;2018/2018;36100 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2021-2022/37221232?pos=r37221232m:&np=31;58,99;1;1.0 12V FLEX SENSE MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-vision-manual/4-portas/2021-2022/37221249?pos=s37221249m:&np=31;63,49;1;1.0 12V FLEX VISION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-evolution-manual/4-portas/2021-2022/37221352?pos=t37221352m:&np=31;66,49;1;1.0 12V FLEX EVOLUTION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-tgdi-flex-evolution-automatico/4-portas/2021-2022/37221493?pos=u37221493m:&np=31;80,99;1;1.0 TGDI FLEX EVOLUTION AUTOMÁTICO;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-tgdi-flex-diamond-plus-automatico/4-portas/2021/37221639?pos=v37221639m:&np=31;85,49;1;1.0 TGDI FLEX DIAMOND PLUS AUTOMÁTICO;2021/2021;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-r-spec-16v-flex-4p-automatico/4-portas/2018-2019/37221976?pos=w37221976a:&np=31;65,0;1;1.6 R SPEC 16V FLEX 4P AUTOMÁTICO;2018/2019;29300 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-12v-flex-4p-manual/3-portas/2017-2018/37222207?pos=x37222207g:&np=31;48,89;1;1.0 COMFORT 12V FLEX 4P MANUAL;2017/2018;61000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-evolution-manual/4-portas/2021-2022/37222813?pos=a37222813m:&np=32;66,49;1;1.0 12V FLEX EVOLUTION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2021-2022/37222818?pos=b37222818m:&np=32;58,99;1;1.0 12V FLEX SENSE MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-vision-manual/4-portas/2021-2022/37222820?pos=c37222820m:&np=32;63,49;1;1.0 12V FLEX VISION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-evolution-manual/4-portas/2021-2022/37222808?pos=d37222808m:&np=32;66,49;1;1.0 12V FLEX EVOLUTION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-16v-flex-vision-manual/4-portas/2021-2022/37222845?pos=e37222845m:&np=32;72,99;1;1.6 16V FLEX VISION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-vision-manual/4-portas/2021-2022/37222828?pos=f37222828m:&np=32;61,99;1;1.0 12V FLEX VISION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-tgdi-flex-diamond-automatico/4-portas/2021-2022/37222832?pos=g37222832m:&np=32;85,49;1;1.0 TGDI FLEX DIAMOND AUTOMÁTICO;2021/2022;0 km
